doc_id,name,album,album_base,era,mood_tags,profile_text
song::Lover::7::Miss Americana & The Heartbreak Prince,Miss Americana & The Heartbreak Prince,Lover,Lover,Indie/Folk (2020),"electronic/produced, high-energy, danceable, fast-tempo","Song: Miss Americana & The Heartbreak Prince
Album: Lover
Base album: Lover
Release year: 2019
Era: Indie/Folk (2020)
Popularity: 79
Audio profile: acousticness=0.028, danceability=0.662, energy=0.747, valence=0.487, tempo=150.1, loudness=-6.93.
Mood tags: electronic/produced, high-energy, danceable, fast-tempo
Cluster: Cluster 4: 电子 · 高能量 · 舞曲 · 欢快
Taylor's Version: False
"
song::Lover::8::Paper Rings,Paper Rings,Lover,Lover,Indie/Folk (2020),"electronic/produced, high-energy, danceable, bright","Song: Paper Rings
Album: Lover
Base album: Lover
Release year: 2019
Era: Indie/Folk (2020)
Popularity: 78
Audio profile: acousticness=0.013, danceability=0.811, energy=0.719, valence=0.865, tempo=104.0, loudness=-6.55.
Mood tags: electronic/produced, high-energy, danceable, bright
Cluster: Cluster 4: 电子 · 高能量 · 舞曲 · 欢快
Taylor's Version: False
"
song::Lover::9::Cornelia Street,Cornelia Street,Lover,Lover,Indie/Folk (2020),"acoustic, danceable, melancholic","Song: Cornelia Street
Album: Lover
Base album: Lover
Release year: 2019
Era: Indie/Folk (2020)
Popularity: 74
Audio profile: acousticness=0.781, danceability=0.824, energy=0.624, valence=0.248, tempo=102.0, loudness=-9.73.
Mood tags: acoustic, danceable, melancholic
Cluster: Cluster 1: 原声 · 忧郁
Taylor's Version: False
"
song::Lover::10::Death By A Thousand Cuts,Death By A Thousand Cuts,Lover,Lover,Indie/Folk (2020),"high-energy, danceable","Song: Death By A Thousand Cuts
Album: Lover
Base album: Lover
Release year: 2019
Era: Indie/Folk (2020)
Popularity: 72
Audio profile: acousticness=0.454, danceability=0.712, energy=0.732, valence=0.313, tempo=94.1, loudness=-6.75.
Mood tags: high-energy, danceable
Cluster: Cluster 0: 电子 · 高能量 · 忧郁
Taylor's Version: False
"
song::Lover::11::London Boy,London Boy,Lover,Lover,Indie/Folk (2020),"electronic/produced, high-energy, danceable, bright, fast-tempo","Song: London Boy
Album: Lover
Base album: Lover
Release year: 2019
Era: Indie/Folk (2020)
Popularity: 74
Audio profile: acousticness=0.025, danceability=0.695, energy=0.710, valence=0.557, tempo=157.9, loudness=-6.64.
Mood tags: electronic/produced, high-energy, danceable, bright, fast-tempo
Cluster: Cluster 4: 电子 · 高能量 · 舞曲 · 欢快
Taylor's Version: False
"
song::Lover::12::Soon You’ll Get Better (feat. The Chicks),Soon You’ll Get Better (feat. The Chicks),Lover,Lover,Indie/Folk (2020),"acoustic, low-energy, fast-tempo","Song: Soon You’ll Get Better (feat. The Chicks)
Album: Lover
Base album: Lover
Release year: 2019
Era: Indie/Folk (2020)
Popularity: 66
Audio profile: acousticness=0.907, danceability=0.433, energy=0.182, valence=0.421, tempo=207.5, loudness=-12.57.
Mood tags: acoustic, low-energy, fast-tempo
Cluster: Cluster 1: 原声 · 忧郁
Taylor's Version: False
"
song::Lover::13::False God,False God,Lover,Lover,Indie/Folk (2020),"acoustic, low-energy, danceable, slow-tempo","Song: False God
Album: Lover
Base album: Lover
Release year: 2019
Era: Indie/Folk (2020)
Popularity: 73
Audio profile: acousticness=0.736, danceability=0.739, energy=0.320, valence=0.351, tempo=80.0, loudness=-10.86.
Mood tags: acoustic, low-energy, danceable, slow-tempo
Cluster: Cluster 1: 原声 · 忧郁
Taylor's Version: False
"
song::Lover::14::You Need To Calm Down,You Need To Calm Down,Lover,Lover,Indie/Folk (2020),"electronic/produced, high-energy, danceable, bright, slow-tempo","Song: You Need To Calm Down
Album: Lover
Base album: Lover
Release year: 2019
Era: Indie/Folk (2020)
Popularity: 80
Audio profile: acousticness=0.009, danceability=0.771, energy=0.671, valence=0.714, tempo=85.0, loudness=-5.62.
Mood tags: electronic/produced, high-energy, danceable, bright, slow-tempo
Cluster: Cluster 4: 电子 · 高能量 · 舞曲 · 欢快
Taylor's Version: False
"
song::Lover::15::Afterglow,Afterglow,Lover,Lover,Indie/Folk (2020),"electronic/produced, danceable","Song: Afterglow
Album: Lover
Base album: Lover
Release year: 2019
Era: Indie/Folk (2020)
Popularity: 74
Audio profile: acousticness=0.130, danceability=0.756, energy=0.449, valence=0.399, tempo=111.0, loudness=-8.75.
Mood tags: electronic/produced, danceable
Cluster: Cluster 4: 电子 · 高能量 · 舞曲 · 欢快
Taylor's Version: False
"
song::Lover::16::ME! (feat. Brendon Urie of Panic! At The Disco),ME! (feat. Brendon Urie of Panic! At The Disco),Lover,Lover,Indie/Folk (2020),"electronic/produced, high-energy, bright, fast-tempo","Song: ME! (feat. Brendon Urie of Panic! At The Disco)
Album: Lover
Base album: Lover
Release year: 2019
Era: Indie/Folk (2020)
Popularity: 75
Audio profile: acousticness=0.033, danceability=0.610, energy=0.830, valence=0.728, tempo=182.2, loudness=-4.11.
Mood tags: electronic/produced, high-energy, bright, fast-tempo
Cluster: Cluster 4: 电子 · 高能量 · 舞曲 · 欢快
Taylor's Version: False
"
song::Lover::17::It’s Nice To Have A Friend,It’s Nice To Have A Friend,Lover,Lover,Indie/Folk (2020),"acoustic, low-energy, danceable, slow-tempo","Song: It’s Nice To Have A Friend
Album: Lover
Base album: Lover
Release year: 2019
Era: Indie/Folk (2020)
Popularity: 66
Audio profile: acousticness=0.971, danceability=0.737, energy=0.175, valence=0.545, tempo=70.0, loudness=-9.91.
Mood tags: acoustic, low-energy, danceable, slow-tempo
Cluster: Cluster 1: 原声 · 忧郁
Taylor's Version: False
"
song::Lover::18::Daylight,Daylight,Lover,Lover,Indie/Folk (2020),"acoustic, melancholic, fast-tempo","Song: Daylight
Album: Lover
Base album: Lover
Release year: 2019
Era: Indie/Folk (2020)
Popularity: 78
Audio profile: acousticness=0.808, danceability=0.557, energy=0.496, valence=0.265, tempo=150.0, loudness=-9.60.
Mood tags: acoustic, melancholic, fast-tempo
Cluster: Cluster 1: 原声 · 忧郁
Taylor's Version: False
"
song::reputation::1::...Ready For It?,...Ready For It?,reputation,reputation,Pop (2014-2017),"electronic/produced, high-energy, fast-tempo","Song: ...Ready For It?
Album: reputation
Base album: reputation
Release year: 2017
Era: Pop (2014-2017)
Popularity: 82
Audio profile: acousticness=0.053, danceability=0.613, energy=0.764, valence=0.417, tempo=160.0, loudness=-6.51.
Mood tags: electronic/produced, high-energy, fast-tempo
Cluster: Cluster 0: 电子 · 高能量 · 忧郁
Taylor's Version: False
"
song::reputation::2::End Game,End Game,reputation,reputation,Pop (2014-2017),"electronic/produced, melancholic, fast-tempo","Song: End Game
Album: reputation
Base album: reputation
Release year: 2017
Era: Pop (2014-2017)
Popularity: 74
Audio profile: acousticness=0.008, danceability=0.649, energy=0.589, valence=0.151, tempo=159.1, loudness=-6.24.
Mood tags: electronic/produced, melancholic, fast-tempo
Cluster: Cluster 0: 电子 · 高能量 · 忧郁
Taylor's Version: False
"
song::reputation::3::I Did Something Bad,I Did Something Bad,reputation,reputation,Pop (2014-2017),"electronic/produced, danceable, slow-tempo","Song: I Did Something Bad
Album: reputation
Base album: reputation
Release year: 2017
Era: Pop (2014-2017)
Popularity: 75
Audio profile: acousticness=0.068, danceability=0.696, energy=0.602, valence=0.305, tempo=83.0, loudness=-6.16.
Mood tags: electronic/produced, danceable, slow-tempo
Cluster: Cluster 4: 电子 · 高能量 · 舞曲 · 欢快
Taylor's Version: False
"
song::reputation::4::Don’t Blame Me,Don’t Blame Me,reputation,reputation,Pop (2014-2017),"electronic/produced, melancholic, fast-tempo","Song: Don’t Blame Me
Album: reputation
Base album: reputation
Release year: 2017
Era: Pop (2014-2017)
Popularity: 85
Audio profile: acousticness=0.106, danceability=0.615, energy=0.534, valence=0.193, tempo=135.9, loudness=-6.72.
Mood tags: electronic/produced, melancholic, fast-tempo
Cluster: Cluster 0: 电子 · 高能量 · 忧郁
Taylor's Version: False
"
song::reputation::5::Delicate,Delicate,reputation,reputation,Pop (2014-2017),"danceable, melancholic","Song: Delicate
Album: reputation
Base album: reputation
Release year: 2017
Era: Pop (2014-2017)
Popularity: 81
Audio profile: acousticness=0.216, danceability=0.750, energy=0.404, valence=0.050, tempo=95.0, loudness=-10.18.
Mood tags: danceable, melancholic
Cluster: Cluster 1: 原声 · 忧郁
Taylor's Version: False
"
song::reputation::6::Look What You Made Me Do,Look What You Made Me Do,reputation,reputation,Pop (2014-2017),"high-energy, danceable","Song: Look What You Made Me Do
Album: reputation
Base album: reputation
Release year: 2017
Era: Pop (2014-2017)
Popularity: 81
Audio profile: acousticness=0.204, danceability=0.766, energy=0.709, valence=0.506, tempo=128.1, loudness=-6.47.
Mood tags: high-energy, danceable
Cluster: Cluster 4: 电子 · 高能量 · 舞曲 · 欢快
Taylor's Version: False
"
song::reputation::7::So It Goes...,So It Goes...,reputation,reputation,Pop (2014-2017),"electronic/produced, slow-tempo","Song: So It Goes...
Album: reputation
Base album: reputation
Release year: 2017
Era: Pop (2014-2017)
Popularity: 69
Audio profile: acousticness=0.122, danceability=0.574, energy=0.610, valence=0.374, tempo=75.0, loudness=-7.28.
Mood tags: electronic/produced, slow-tempo
Cluster: Cluster 0: 电子 · 高能量 · 忧郁
Taylor's Version: False
"
song::reputation::8::Gorgeous,Gorgeous,reputation,reputation,Pop (2014-2017),"electronic/produced, danceable","Song: Gorgeous
Album: reputation
Base album: reputation
Release year: 2017
Era: Pop (2014-2017)
Popularity: 76
Audio profile: acousticness=0.071, danceability=0.800, energy=0.535, valence=0.451, tempo=92.0, loudness=-6.68.
Mood tags: electronic/produced, danceable
Cluster: Cluster 4: 电子 · 高能量 · 舞曲 · 欢快
Taylor's Version: False
"
song::reputation::9::Getaway Car,Getaway Car,reputation,reputation,Pop (2014-2017),"electronic/produced, high-energy, fast-tempo","Song: Getaway Car
Album: reputation
Base album: reputation
Release year: 2017
Era: Pop (2014-2017)
Popularity: 79
Audio profile: acousticness=0.005, danceability=0.562, energy=0.689, valence=0.351, tempo=172.1, loudness=-6.75.
Mood tags: electronic/produced, high-energy, fast-tempo
Cluster: Cluster 0: 电子 · 高能量 · 忧郁
Taylor's Version: False
"
song::reputation::10::King Of My Heart,King Of My Heart,reputation,reputation,Pop (2014-2017),"electronic/produced, high-energy, danceable","Song: King Of My Heart
Album: reputation
Base album: reputation
Release year: 2017
Era: Pop (2014-2017)
Popularity: 72
Audio profile: acousticness=0.009, danceability=0.675, energy=0.703, valence=0.314, tempo=110.0, loudness=-7.90.
Mood tags: electronic/produced, high-energy, danceable
Cluster: Cluster 4: 电子 · 高能量 · 舞曲 · 欢快
Taylor's Version: False
"
song::reputation::11::Dancing With Our Hands Tied,Dancing With Our Hands Tied,reputation,reputation,Pop (2014-2017),"electronic/produced, high-energy, melancholic, fast-tempo","Song: Dancing With Our Hands Tied
Album: reputation
Base album: reputation
Release year: 2017
Era: Pop (2014-2017)
Popularity: 72
Audio profile: acousticness=0.060, danceability=0.624, energy=0.691, valence=0.284, tempo=160.0, loudness=-6.69.
Mood tags: electronic/produced, high-energy, melancholic, fast-tempo
Cluster: Cluster 0: 电子 · 高能量 · 忧郁
Taylor's Version: False
"
song::reputation::12::Dress,Dress,reputation,reputation,Pop (2014-2017),"electronic/produced, danceable, melancholic","Song: Dress
Album: reputation
Base album: reputation
Release year: 2017
Era: Pop (2014-2017)
Popularity: 75
Audio profile: acousticness=0.033, danceability=0.719, energy=0.469, valence=0.085, tempo=120.1, loudness=-8.79.
Mood tags: electronic/produced, danceable, melancholic
Cluster: Cluster 0: 电子 · 高能量 · 忧郁
Taylor's Version: False
"
song::reputation::13::This Is Why We Can't Have Nice Things,This Is Why We Can't Have Nice Things,reputation,reputation,Pop (2014-2017),"electronic/produced, high-energy, fast-tempo","Song: This Is Why We Can't Have Nice Things
Album: reputation
Base album: reputation
Release year: 2017
Era: Pop (2014-2017)
Popularity: 70
Audio profile: acousticness=0.016, danceability=0.567, energy=0.789, valence=0.438, tempo=164.0, loudness=-5.99.
Mood tags: electronic/produced, high-energy, fast-tempo
Cluster: Cluster 0: 电子 · 高能量 · 忧郁
Taylor's Version: False
"
song::reputation::14::Call It What You Want,Call It What You Want,reputation,reputation,Pop (2014-2017),"melancholic, fast-tempo","Song: Call It What You Want
Album: reputation
Base album: reputation
Release year: 2017
Era: Pop (2014-2017)
Popularity: 75
Audio profile: acousticness=0.186, danceability=0.598, energy=0.504, valence=0.252, tempo=164.0, loudness=-9.87.
Mood tags: melancholic, fast-tempo
Cluster: Cluster 0: 电子 · 高能量 · 忧郁
Taylor's Version: False
"
song::reputation::15::New Year’s Day,New Year’s Day,reputation,reputation,Pop (2014-2017),"acoustic, low-energy, danceable, melancholic","Song: New Year’s Day
Album: reputation
Base album: reputation
Release year: 2017
Era: Pop (2014-2017)
Popularity: 70
Audio profile: acousticness=0.921, danceability=0.661, energy=0.151, valence=0.230, tempo=94.9, loudness=-12.86.
Mood tags: acoustic, low-energy, danceable, melancholic
Cluster: Cluster 1: 原声 · 忧郁
Taylor's Version: False
"
song::reputation (live)::1::All Too Well,All Too Well,reputation Stadium Tour Surprise Song Playlist,reputation (live),Pop (2014-2017),"electronic/produced, fast-tempo","Song: All Too Well
Album: reputation Stadium Tour Surprise Song Playlist
Base album: reputation (live)
Release year: 2017
Era: Pop (2014-2017)
Popularity: 35
Audio profile: acousticness=0.045, danceability=0.463, energy=0.605, valence=0.317, tempo=186.1, loudness=-7.80.
Mood tags: electronic/produced, fast-tempo
Cluster: not clustered / live track
Taylor's Version: False
"
song::reputation (live)::2::Wildest Dreams,Wildest Dreams,reputation Stadium Tour Surprise Song Playlist,reputation (live),Pop (2014-2017),"electronic/produced, high-energy, fast-tempo","Song: Wildest Dreams
Album: reputation Stadium Tour Surprise Song Playlist
Base album: reputation (live)
Release year: 2017
Era: Pop (2014-2017)
Popularity: 38
Audio profile: acousticness=0.070, danceability=0.550, energy=0.688, valence=0.461, tempo=140.0, loudness=-7.42.
Mood tags: electronic/produced, high-energy, fast-tempo
Cluster: not clustered / live track
Taylor's Version: False
"
song::reputation (live)::3::The Best Day,The Best Day,reputation Stadium Tour Surprise Song Playlist,reputation (live),Pop (2014-2017),"acoustic, danceable","Song: The Best Day
Album: reputation Stadium Tour Surprise Song Playlist
Base album: reputation (live)
Release year: 2017
Era: Pop (2014-2017)
Popularity: 30
Audio profile: acousticness=0.638, danceability=0.668, energy=0.448, valence=0.386, tempo=126.1, loudness=-8.57.
Mood tags: acoustic, danceable
Cluster: not clustered / live track
Taylor's Version: False
"
song::reputation (live)::4::Red,Red,reputation Stadium Tour Surprise Song Playlist,reputation (live),Pop (2014-2017),"electronic/produced, high-energy, bright","Song: Red
Album: reputation Stadium Tour Surprise Song Playlist
Base album: reputation (live)
Release year: 2017
Era: Pop (2014-2017)
Popularity: 33
Audio profile: acousticness=0.078, danceability=0.605, energy=0.899, valence=0.647, tempo=125.0, loudness=-4.27.
Mood tags: electronic/produced, high-energy, bright
Cluster: not clustered / live track
Taylor's Version: False
"
